client_id,signup_date,last_activity,tenure_days,plan_tier,effective_fee,discount_pct,sessions_30d,avg_session_min,complaints_90d,payment_failures_180d,auto_pay,contract,region_id,country,device,app_version,marketing_source,annual_income,favorite_color,churned
28300664,2024-05-29,2025-11-27,581,1,10.12,20,16,9.83,1,0,1,monthly,102,FR,android,4.6,organic,13748.0,white,0
56936718,2025-08-21,2025-09-12,132,4,60.66,0,17,10.22,0,0,1,monthly,101,ES,android,5.7,referral,37728.0,blue,1
24895217,2025-03-14,2025-08-06,292,4,61.87,0,10,13.71,0,0,0,monthly,101,NL,web,5.0,partner,,green,1
62063879,2024-12-06,2025-06-22,390,2,18.08,0,9,2.34,0,0,1,monthly,106,NL,android,4.3,referral,36660.0,green,0
74755384,2025-08-19,2025-11-06,134,2,19.42,0,11,6.15,0,0,0,monthly,104,ES,ios,5.1,partner,43763.0,white,0
45964612,2024-12-08,2025-06-26,388,2,20.97,5,8,10.27,1,1,0,monthly,103,IT,web,4.9,organic,54739.0,yellow,0
92396227,2024-02-20,2025-07-25,680,1,11.94,10,6,6.32,2,0,1,monthly,104,PT,android,4.0,organic,40500.0,green,0
96976872,2024-03-28,2025-12-19,643,2,18.29,0,8,20.37,0,0,0,monthly,104,NL,ios,4.1,referral,0.0,yellow,0
63846572,2024-07-20,2025-10-08,529,1,8.93,0,9,14.29,1,0,1,monthly,107,ES,android,4.7,ads,34507.0,red,0
45207870,2023-04-08,2025-10-20,998,1,14.79,0,13,18.71,0,0,0,monthly,103,PT,android,3.1,partner,0.0,green,0
12521881,2025-03-23,2025-06-02,283,2,20.2,0,14,18.31,0,0,1,monthly,102,FR,android,5.2,organic,21887.0,white,1
87355277,2024-12-15,2025-05-24,381,1,14.0,0,8,12.76,1,1,1,monthly,106,IT,web,4.5,organic,11014.0,blue,1
94887655,2025-03-11,2025-06-18,295,1,10.45,0,9,20.18,0,0,0,monthly,104,DE,ios,5.5,ads,35821.0,green,1
18229969,2024-08-07,2025-08-27,511,2,19.51,5,9,16.96,0,0,1,monthly,104,IT,android,4.9,organic,,green,0
33827114,2025-05-07,2025-09-04,238,2,15.45,20,8,12.09,0,0,0,monthly,102,NL,android,5.8,organic,36205.0,red,0
61214881,2025-11-05,2025-10-18,56,1,12.06,0,7,3.65,5,0,1,annual,106,ES,web,5.8,ads,42937.0,green,1
40235720,2024-09-16,2025-06-29,471,1,12.98,0,16,19.12,1,0,0,monthly,107,ES,ios,4.9,referral,18584.0,blue,1
64478543,2024-05-01,2025-12-11,609,1,7.71,0,2,4.93,0,0,0,annual,104,DE,web,4.5,organic,35518.0,black,0
62976293,2023-04-25,2025-10-27,981,1,9.21,0,5,15.53,2,1,0,annual,101,FR,ios,3.8,organic,0.0,black,0
46911040,2025-05-02,2025-11-29,243,3,37.0,0,15,16.22,2,0,1,monthly,101,DE,android,5.7,referral,11104.0,green,0
75600792,2025-09-16,2025-09-04,106,4,53.73,10,17,8.09,0,0,0,annual,102,PT,android,5.5,ads,49746.0,blue,0
12026728,2025-02-04,2025-10-21,330,2,18.9,0,9,15.8,1,0,1,monthly,104,IT,ios,5.9,ads,19652.0,black,0
66713901,2025-08-05,2025-11-14,148,2,22.21,0,4,14.15,0,0,0,monthly,104,IT,android,5.1,ads,24648.0,black,0
39723522,2025-08-01,2025-10-02,152,3,37.42,0,10,15.67,2,0,0,annual,104,ES,ios,5.3,organic,20551.0,blue,0
29806453,2025-05-23,2025-06-08,222,3,34.0,0,11,15.63,0,0,0,monthly,102,ES,ios,5.3,organic,,black,0
10449966,2024-07-04,2025-08-20,545,1,9.93,5,10,10.59,0,0,1,monthly,102,PT,android,4.5,referral,17525.0,yellow,0
12543198,2023-04-20,2025-06-17,986,1,7.33,0,4,16.55,2,0,0,monthly,107,FR,web,3.3,organic,31919.0,white,1
82750956,2023-01-04,2025-05-26,1092,2,18.02,0,15,11.62,0,0,0,annual,102,IT,ios,3.4,partner,26606.0,black,0
85604182,2023-08-12,2025-05-29,872,2,18.24,10,5,6.8,1,1,0,annual,107,ES,ios,3.9,partner,47026.0,white,1
99901661,2024-04-16,2025-10-08,624,1,10.06,0,12,19.05,0,0,0,monthly,104,IT,android,4.7,organic,23340.0,blue,0
88693213,2025-03-25,2025-06-04,281,2,17.86,0,11,20.37,1,0,1,monthly,101,ES,ios,5.8,organic,31832.0,blue,0
28715243,2024-05-14,2025-05-27,596,2,18.41,0,10,18.14,1,0,1,monthly,104,PT,web,4.3,referral,24384.0,black,0
28630586,2023-01-26,2025-05-15,1070,2,17.65,0,10,13.26,1,0,1,annual,107,ES,android,3.3,referral,45075.0,yellow,0
79439333,2023-08-19,2025-10-08,865,2,20.99,0,9,2.61,0,0,0,monthly,106,ES,android,3.5,organic,11937.0,black,0
52774375,2025-12-08,2025-11-07,23,3,29.13,5,10,23.39,1,0,1,monthly,102,FR,ios,5.4,ads,38688.0,white,1
90233319,2025-12-17,2025-08-13,14,2,17.76,0,10,2.77,1,0,0,monthly,101,ES,web,5.6,organic,37669.0,green,0
13919876,2024-02-17,2025-05-22,683,1,5.89,0,11,18.27,1,0,1,monthly,104,NL,ios,4.2,organic,20502.0,blue,1
35958807,2025-05-31,2025-05-29,214,1,9.82,10,9,26.91,0,0,0,monthly,101,FR,android,5.1,organic,30610.0,blue,1
28253809,2025-02-26,2025-08-16,308,3,31.02,0,11,15.65,0,0,1,monthly,102,FR,ios,5.4,organic,37417.0,white,0
68354177,2025-10-16,2025-11-26,76,2,20.06,0,9,16.0,0,0,1,monthly,107,ES,ios,5.8,organic,22315.0,yellow,0
76162382,2025-08-29,2025-09-21,124,1,13.6,0,5,15.53,0,0,1,monthly,105,DE,android,5.0,ads,22023.0,black,1
32421821,2024-11-19,2025-07-13,407,2,23.67,0,9,15.44,0,1,0,monthly,106,ES,ios,4.0,organic,14784.0,white,0
84683288,2024-03-08,2025-08-19,663,3,31.02,0,6,27.6,0,0,1,monthly,104,IT,ios,4.8,organic,60313.0,white,0
15957547,2024-11-17,2025-10-10,409,3,35.65,0,11,9.69,1,0,0,monthly,102,NL,android,4.3,ads,25463.0,white,0
10806355,2023-12-16,2025-10-10,746,4,57.81,0,12,9.19,2,0,1,monthly,102,FR,android,3.5,referral,14836.0,blue,0
61955127,2024-01-17,2025-12-17,714,3,32.37,0,19,14.78,1,0,0,monthly,106,PT,ios,4.7,ads,7247.0,black,0
95534488,2024-10-28,2025-10-23,429,2,19.74,0,13,25.69,0,1,1,monthly,103,NL,android,4.6,ads,20761.0,blue,0
36170058,2024-09-17,2025-07-24,470,2,22.69,0,6,10.04,1,1,1,monthly,104,NL,android,4.9,organic,35737.0,green,1
62839142,2024-09-28,2025-11-04,459,1,11.31,0,11,17.33,0,0,0,monthly,102,IT,ios,4.1,referral,28424.0,white,0
19087014,2024-02-26,2025-05-07,674,3,33.42,0,6,19.93,2,0,0,monthly,103,PT,android,4.8,organic,36909.0,blue,1
96225402,2024-03-24,2025-12-12,647,2,21.54,0,10,19.17,0,0,1,monthly,101,FR,android,4.4,organic,42014.0,blue,0
65857828,2023-01-12,2025-08-12,1084,1,5.05,0,9,20.36,5,1,1,annual,102,DE,web,3.1,organic,29887.0,yellow,0
25957797,2024-10-20,2025-09-03,437,4,58.33,0,6,22.01,1,0,0,annual,107,IT,ios,4.4,organic,30214.0,white,0
55722079,2024-09-22,2025-06-15,465,2,18.18,0,10,16.35,0,0,0,monthly,105,ES,android,4.5,ads,53920.0,yellow,1
23501783,2025-10-21,2025-06-01,71,1,10.16,0,10,11.76,2,0,1,monthly,106,ES,android,5.0,partner,42313.0,blue,1
12709143,2024-07-06,2025-08-23,543,2,19.54,0,11,15.63,1,0,0,monthly,106,FR,android,4.4,ads,37383.0,white,0
28023207,2024-05-27,2025-08-02,583,4,59.68,0,14,13.47,0,0,1,monthly,104,ES,ios,4.0,organic,27197.0,green,0
87737624,2023-03-16,2025-07-17,1021,4,59.61,0,8,29.13,5,0,1,annual,102,FR,android,3.6,referral,41456.0,green,1
51879848,2023-08-04,2025-08-28,880,2,20.04,0,13,12.05,0,1,1,monthly,104,PT,android,3.6,organic,36932.0,yellow,0
40859346,2024-01-06,2025-11-17,725,4,55.06,10,13,18.15,0,0,0,monthly,101,IT,web,4.1,ads,36405.0,black,0
38629699,2024-02-18,2025-09-20,682,4,60.32,0,11,5.74,0,0,1,monthly,106,IT,ios,4.5,organic,42041.0,white,1
93470686,2024-02-02,2025-11-04,698,3,30.93,10,12,15.8,1,0,0,monthly,106,DE,web,4.2,ads,36565.0,blue,0
67665538,2024-03-07,2025-09-11,664,4,57.83,5,9,12.53,2,0,1,monthly,104,ES,ios,4.6,organic,10731.0,green,0
98002468,2025-04-21,2025-08-06,254,2,21.81,0,14,19.55,2,1,1,monthly,103,ES,web,5.2,partner,32765.0,blue,1
51829390,2023-05-24,2025-11-11,952,3,33.77,0,14,19.71,2,1,1,annual,102,ES,android,3.8,organic,16389.0,yellow,1
77112452,2023-12-30,2025-11-02,732,2,19.86,0,7,22.25,0,0,1,monthly,101,NL,android,3.5,ads,40866.0,blue,0
11972625,2023-06-28,2025-06-17,917,3,33.79,10,11,22.78,0,0,1,monthly,103,PT,android,3.9,organic,10042.0,blue,0
71233771,2023-12-04,2025-10-02,758,1,7.56,0,5,12.85,0,0,0,monthly,107,DE,android,3.0,ads,31565.0,black,0
77425732,2025-01-19,2025-11-14,346,3,35.06,10,13,9.58,5,0,1,monthly,101,FR,web,5.8,referral,32810.0,blue,0
89079796,2023-02-21,2025-07-13,1044,4,57.04,0,7,8.79,1,0,0,monthly,107,NL,ios,3.0,ads,-999.0,green,0
41776293,2024-01-07,2025-07-13,724,2,19.23,0,7,15.57,1,0,0,annual,104,ES,android,4.0,organic,30865.0,black,0
60393877,2023-01-26,2025-06-16,1070,4,57.9,0,13,16.2,0,0,1,monthly,104,ES,android,3.1,ads,42748.0,green,1
69739503,2025-11-11,2025-07-02,50,2,24.8,0,9,15.8,1,0,0,monthly,101,IT,ios,5.3,referral,24207.0,black,1
76077768,2025-03-07,2025-05-07,299,1,8.88,0,10,11.29,1,1,1,annual,101,DE,android,5.8,organic,-999.0,green,1
85608773,2023-09-24,2025-08-16,829,1,8.0,10,11,23.37,0,1,1,monthly,104,NL,ios,3.7,organic,39107.0,white,0
40815825,2023-08-06,2025-10-24,878,3,34.17,0,15,6.91,1,0,0,annual,104,PT,web,3.0,ads,17057.0,white,0
19785387,2023-04-19,2025-06-07,987,2,18.18,10,6,9.96,1,0,0,monthly,104,NL,ios,3.9,organic,32578.0,red,0
96467063,2024-06-01,2025-10-29,578,2,15.41,20,11,8.29,0,1,1,monthly,102,IT,android,4.2,organic,29048.0,white,0
63615342,2025-04-05,2025-10-23,270,3,34.7,0,14,14.25,1,1,1,monthly,101,NL,ios,5.9,ads,31792.0,red,0
24933736,2024-10-01,2025-06-16,456,2,12.23,0,7,21.23,1,0,0,monthly,102,IT,ios,4.2,ads,9543.0,white,1
93891603,2025-08-22,2025-06-03,131,2,20.12,0,9,12.52,1,0,1,monthly,105,DE,web,5.6,organic,12297.0,yellow,1
98621102,2024-01-12,2025-10-11,719,4,60.03,0,15,16.36,0,0,0,annual,104,DE,android,4.6,organic,,red,0
22136425,2023-11-01,2025-07-09,791,3,29.82,20,9,18.24,1,0,1,annual,102,NL,ios,3.8,organic,42588.0,green,0
92638150,2024-06-07,2025-05-24,572,3,34.08,10,8,11.99,2,0,0,monthly,106,ES,ios,4.6,organic,35081.0,white,0
64555480,2023-08-10,2025-06-23,874,2,17.62,10,10,16.8,0,1,1,monthly,102,DE,ios,3.1,referral,,yellow,1
26006144,2025-12-04,2025-12-30,27,4,61.79,0,8,15.5,1,0,0,monthly,106,FR,android,5.9,organic,13437.0,yellow,0
29488700,2023-07-23,2025-07-25,892,1,7.57,0,5,6.47,1,0,0,monthly,104,IT,android,3.3,organic,28822.0,blue,0
27672552,2024-06-08,2025-11-21,571,2,21.68,0,5,10.46,0,0,0,monthly,105,DE,web,4.9,referral,27506.0,green,0
48430813,2024-07-25,2025-06-11,524,1,7.86,10,6,15.63,2,0,1,monthly,101,FR,android,4.0,ads,21217.0,black,1
82297793,2023-03-04,2025-12-15,1033,2,17.38,0,14,23.19,1,0,1,monthly,106,IT,android,3.9,referral,,white,0
75760964,2024-05-27,2025-05-07,583,3,34.58,0,13,22.94,1,0,1,annual,106,DE,ios,4.2,ads,,green,0
49573498,2024-05-12,2025-11-19,598,3,38.07,0,12,27.57,0,0,0,monthly,102,ES,android,4.9,referral,23189.0,yellow,0
85744853,2023-10-12,2025-09-22,811,2,20.39,0,10,17.41,3,0,1,monthly,101,IT,ios,3.7,organic,38309.0,black,0
97014941,2023-05-21,2025-11-05,955,1,13.28,0,7,11.27,0,0,1,monthly,106,ES,android,3.9,ads,36651.0,white,0
93297035,2023-02-19,2025-06-19,1046,3,33.34,0,7,13.37,1,0,1,monthly,103,PT,ios,3.1,organic,46636.0,blue,0
31215771,2023-01-10,2025-09-28,1086,4,56.07,10,12,14.32,1,0,0,monthly,105,NL,android,3.7,organic,,red,0
82328800,2024-06-11,2025-07-06,568,2,17.63,5,13,12.8,1,0,0,monthly,101,ES,android,4.7,organic,27694.0,red,0
25819097,2023-04-09,2025-12-15,997,1,10.49,0,14,17.8,0,0,1,annual,102,ES,ios,3.9,ads,14289.0,yellow,0
88203824,2025-11-16,2025-09-14,45,2,19.44,5,10,17.08,1,0,0,monthly,106,ES,web,5.7,ads,44493.0,green,0
36864911,2023-09-25,2025-05-27,828,2,21.45,0,11,7.71,0,0,1,monthly,102,IT,android,3.0,organic,49107.0,red,0
18163171,2024-12-15,2025-05-23,381,2,19.51,5,8,20.53,0,0,0,monthly,101,ES,android,4.8,organic,66484.0,green,1
10197778,2025-01-07,2025-11-11,358,2,18.36,0,11,3.73,2,0,0,monthly,102,DE,android,5.2,ads,45692.0,yellow,0
73075537,2024-06-26,2025-09-28,553,3,36.93,0,13,13.92,0,0,1,monthly,106,FR,android,4.9,ads,23056.0,green,0
33376258,2025-08-25,2025-09-24,128,2,23.8,0,12,21.9,1,2,1,monthly,103,IT,android,5.7,ads,-999.0,black,1
72702144,2023-05-02,2025-08-18,974,2,18.71,0,11,18.39,1,0,1,monthly,104,IT,web,3.7,ads,2930.0,blue,0
41091117,2023-09-14,2025-08-25,839,1,5.95,0,9,12.11,0,0,0,monthly,104,DE,android,3.6,ads,20636.0,white,0
17772003,2023-10-04,2025-12-06,819,4,58.03,5,10,26.31,0,0,0,monthly,103,DE,android,3.6,organic,14236.0,green,0
43659442,2023-05-29,2025-07-01,947,2,18.3,5,10,11.86,0,0,1,monthly,101,IT,web,3.5,ads,40233.0,green,1
40257323,2023-11-19,2025-11-07,773,2,19.7,0,10,2.49,0,0,1,monthly,102,FR,ios,3.7,organic,45405.0,yellow,0
48675710,2023-12-09,2025-10-17,753,1,11.21,0,9,16.97,1,1,1,monthly,102,FR,android,3.9,ads,63614.0,white,0
41782390,2025-04-17,2025-06-13,258,3,32.29,5,8,3.33,1,0,1,monthly,107,ES,ios,5.1,organic,75223.0,blue,1
44775082,2023-11-27,2025-07-19,765,4,59.4,0,13,10.26,0,0,0,monthly,106,ES,ios,3.8,ads,35483.0,green,0
68237173,2025-08-17,2025-09-27,136,1,9.77,0,4,16.74,0,0,0,monthly,106,FR,web,5.7,ads,-999.0,blue,0
45490838,2025-04-26,2025-05-27,249,1,13.22,0,12,12.23,1,0,1,monthly,106,DE,android,5.5,organic,26525.0,yellow,1
58893853,2025-09-14,2025-09-28,108,1,10.06,0,7,17.23,1,0,1,monthly,101,IT,ios,5.9,referral,22307.0,yellow,1
31143287,2023-04-26,2025-08-18,980,3,32.27,0,10,7.55,0,0,1,monthly,106,NL,ios,3.9,organic,64812.0,white,0
94348143,2025-12-14,2025-11-02,17,4,57.36,0,16,21.15,0,1,1,monthly,104,ES,web,5.4,organic,0.0,red,1
22824536,2024-11-03,2025-11-18,423,2,20.3,0,8,3.85,1,0,0,annual,106,DE,ios,4.0,ads,54683.0,black,0
86555939,2025-12-11,2025-09-05,20,2,17.51,0,11,22.66,0,1,0,monthly,107,IT,android,5.0,referral,18933.0,red,1
63356444,2024-01-24,2025-08-18,707,3,29.98,5,7,10.9,0,0,0,monthly,103,ES,web,4.6,organic,26523.0,yellow,0
82474919,2025-11-09,2025-06-21,52,3,36.39,0,13,24.44,0,1,1,annual,104,DE,android,5.3,organic,0.0,green,0
21907777,2024-10-06,2025-09-29,451,1,11.5,0,9,9.21,0,0,1,monthly,102,FR,ios,4.2,ads,46770.0,red,0
72349674,2023-03-20,2025-05-31,1017,1,8.26,10,7,25.3,1,0,0,annual,107,FR,android,3.0,organic,43104.0,red,0
87325350,2024-03-25,2025-08-08,646,2,20.64,0,8,8.25,4,1,0,monthly,102,ES,web,4.2,ads,16693.0,black,0
41748151,2023-05-31,2025-12-15,945,3,9999.0,0,14,4.74,0,0,0,annual,103,ES,ios,3.6,referral,-999.0,black,1
44321987,2025-10-27,2025-07-07,65,3,36.32,0,13,15.51,0,0,0,monthly,107,ES,web,5.7,organic,44810.0,yellow,1
97941403,2023-11-30,2025-08-16,762,3,36.32,0,11,22.15,2,0,1,monthly,101,NL,ios,3.8,organic,24577.0,yellow,0
35172139,2023-09-01,2025-09-29,852,3,29.26,0,17,20.99,1,0,1,monthly,104,ES,android,3.6,ads,3266.0,red,0
82450206,2024-08-28,2025-09-10,490,2,19.46,0,12,21.98,0,0,1,monthly,104,ES,ios,4.0,ads,28933.0,red,0
35546598,2024-04-10,2025-10-20,630,2,20.07,5,9,19.11,2,0,0,monthly,104,IT,android,4.7,ads,46583.0,black,1
53555523,2023-04-17,2025-08-06,989,1,8.18,10,6,8.58,2,0,1,monthly,101,NL,android,3.4,referral,19191.0,blue,1
20680135,2025-06-13,2025-08-17,201,4,54.06,10,10,19.1,0,0,1,monthly,101,ES,web,5.1,referral,47138.0,black,0
90734007,2025-07-15,2025-09-15,169,2,21.64,0,10,15.06,0,0,1,monthly,103,IT,web,5.6,organic,19951.0,red,0
28780212,2025-03-24,2025-10-24,282,2,16.13,20,9,9.99,1,0,0,monthly,104,ES,ios,5.9,referral,30732.0,yellow,0
73074871,2024-11-06,2025-09-27,420,1,11.98,10,9,15.33,0,0,1,monthly,107,ES,android,4.9,ads,21689.0,white,0
44582248,2024-03-16,2025-09-03,655,3,37.47,0,13,14.91,0,0,1,monthly,106,NL,ios,4.7,referral,34191.0,green,0
24414760,2024-08-16,2025-09-09,502,3,34.73,0,11,23.25,0,0,1,monthly,104,IT,ios,4.2,ads,43497.0,blue,0
13091204,2024-07-24,2025-10-18,525,3,34.55,0,11,11.66,1,0,1,monthly,102,DE,android,4.4,referral,54830.0,black,0
22086898,2023-07-01,2025-08-14,914,1,5.0,0,7,10.38,2,0,0,annual,107,ES,android,3.5,referral,34917.0,green,1
55552318,2023-03-31,2025-11-07,1006,4,59.27,0,11,10.56,1,0,0,monthly,102,DE,android,3.4,organic,10178.0,blue,0
26757427,2023-10-05,2025-09-02,818,3,32.01,0,12,26.38,1,1,0,monthly,107,ES,android,3.0,ads,40849.0,black,0
26636636,2024-05-12,2025-12-02,598,3,35.48,0,11,10.89,0,0,1,monthly,107,FR,ios,4.5,ads,27830.0,black,0
95736818,2023-06-25,2025-09-09,920,3,35.33,0,8,21.78,3,0,0,monthly,107,IT,android,3.3,ads,,blue,0
59540523,2023-04-27,2025-06-26,979,4,61.52,0,11,8.56,0,0,1,monthly,102,DE,web,3.3,organic,33481.0,green,0
15954617,2025-07-21,2025-06-18,163,4,63.06,0,12,18.04,0,0,0,monthly,101,IT,web,5.3,organic,,blue,1
22272005,2024-02-15,2025-07-18,685,2,17.94,10,8,15.58,1,0,1,monthly,105,ES,android,4.7,organic,26210.0,green,0
57226601,2024-10-01,2025-07-06,456,2,20.01,20,8,21.4,0,0,1,monthly,103,IT,web,4.1,ads,40133.0,black,0
33146590,2024-07-27,2025-12-16,522,2,20.5,0,14,22.03,1,0,1,annual,103,NL,ios,4.5,ads,-999.0,yellow,0
29730250,2025-03-15,2025-10-11,291,3,32.11,0,9,14.74,2,1,1,monthly,104,NL,web,5.1,ads,40144.0,yellow,0
81235997,2025-03-21,2025-07-27,285,3,30.38,10,13,12.03,0,0,0,monthly,105,ES,web,5.9,organic,44318.0,blue,0
51961118,2023-11-21,2025-06-22,771,1,9.17,0,9,24.0,3,1,0,monthly,103,ES,android,3.3,referral,1112.0,blue,0
99489835,2025-07-17,2025-08-14,167,1,9.03,20,13,11.43,0,0,0,monthly,103,DE,web,5.9,ads,26501.0,yellow,0
70495167,2024-02-11,2025-06-10,689,4,57.91,0,14,1.89,0,0,0,monthly,105,DE,android,4.0,referral,29862.0,red,0
41336987,2025-07-03,2025-10-27,181,4,59.33,0,18,5.35,1,0,1,monthly,101,PT,web,5.7,referral,28513.0,white,0
82752993,2024-03-19,2025-11-25,652,4,59.64,0,16,6.31,0,0,1,monthly,105,FR,ios,4.9,referral,19874.0,black,0
52544731,2023-05-02,2025-12-11,974,2,19.0,0,14,19.07,0,1,0,monthly,106,DE,ios,3.1,ads,22866.0,black,0
76866168,2025-04-12,2025-08-14,263,3,36.78,0,7,27.04,5,0,1,annual,106,ES,android,5.9,organic,39297.0,blue,0
49695998,2023-02-03,2025-07-25,1062,3,36.4,0,14,3.26,0,1,1,monthly,106,NL,android,3.9,ads,38452.0,green,0
10032840,2025-04-25,2025-10-24,250,2,21.43,5,13,10.55,0,1,1,annual,104,ES,android,5.8,organic,32456.0,green,0
42248665,2023-02-17,2025-06-26,1048,1,9.26,0,9,14.78,0,1,0,monthly,106,NL,android,3.7,referral,17944.0,black,0
28945912,2023-08-15,2025-07-07,869,4,62.64,0,15,25.02,1,1,0,monthly,104,PT,android,3.0,ads,44034.0,blue,0
33248396,2024-10-22,2025-10-06,435,1,6.99,0,9,9.52,1,0,1,monthly,106,ES,android,4.1,ads,43024.0,black,0
45232018,2025-10-27,2025-11-04,65,2,16.94,0,10,18.04,1,0,0,monthly,101,IT,web,5.3,ads,47574.0,green,0
67854640,2024-03-23,2025-07-06,648,3,32.32,0,11,13.25,1,1,0,monthly,105,FR,web,4.7,ads,21057.0,white,1
83991312,2023-05-13,2025-07-23,963,3,35.01,0,13,30.89,2,1,0,annual,101,ES,ios,3.4,ads,82778.0,red,0
31178306,2023-09-13,2025-11-21,840,2,22.64,0,8,14.87,2,0,1,monthly,101,FR,web,3.0,organic,35081.0,black,0
63388055,2025-09-08,2025-10-31,114,3,9999.0,5,8,16.13,0,1,0,annual,104,NL,ios,5.3,organic,21396.0,red,1
50430752,2025-03-06,2025-09-06,300,1,8.94,0,5,13.76,0,0,1,monthly,101,FR,web,5.8,partner,65305.0,blue,1
15288889,2023-04-20,2025-08-31,986,3,34.51,0,8,11.51,7,0,1,monthly,103,ES,ios,3.8,referral,42467.0,yellow,0
45600315,2024-02-26,2025-11-22,674,1,10.69,5,10,20.2,5,0,0,monthly,106,DE,ios,4.8,organic,34839.0,black,0
74654444,2023-10-17,2025-05-18,806,3,33.94,0,11,7.8,0,0,0,monthly,104,FR,android,3.6,organic,36529.0,yellow,0
77214152,2023-07-14,2025-09-29,901,3,33.82,0,14,3.49,1,1,1,monthly,106,ES,ios,3.1,ads,49953.0,green,0
79246808,2025-07-15,2025-10-01,169,1,7.03,0,9,13.35,0,0,1,monthly,106,ES,ios,5.1,partner,35531.0,blue,1
83551670,2024-11-07,2025-12-17,419,1,7.86,10,9,19.14,0,0,1,monthly,104,ES,android,4.9,partner,,green,0
57033922,2023-07-16,2025-06-04,899,3,37.58,0,12,11.52,0,0,1,monthly,107,DE,android,3.0,organic,31748.0,blue,1
11978616,2024-12-13,2025-11-05,383,1,10.19,0,8,15.12,0,0,0,monthly,102,IT,web,4.7,organic,44594.0,red,0
43184531,2024-03-28,2025-05-09,643,1,7.94,5,9,6.93,0,1,1,monthly,101,IT,web,4.5,organic,31331.0,black,0
60969100,2023-03-09,2025-09-03,1028,2,22.71,0,11,21.13,0,0,1,annual,103,ES,ios,3.0,organic,18208.0,white,0
33435148,2024-05-07,2025-06-05,603,4,55.77,5,15,19.66,1,0,0,monthly,106,PT,android,4.8,organic,31491.0,green,0
20306825,2023-07-22,2025-11-19,893,2,23.11,0,13,15.37,2,0,0,monthly,101,FR,android,3.9,ads,44100.0,green,1
43292031,2023-09-26,2025-11-22,827,2,23.08,0,10,15.51,0,1,0,monthly,104,ES,android,3.6,referral,49864.0,yellow,0
18088375,2025-08-20,2025-06-22,133,4,60.11,0,10,6.14,0,0,1,monthly,104,NL,web,5.9,organic,-999.0,red,1
82465368,2025-02-16,2025-06-18,318,2,15.86,5,11,6.66,2,1,0,monthly,106,IT,android,5.2,organic,15516.0,blue,1
40530876,2023-05-27,2025-08-23,949,2,23.78,5,11,14.02,0,1,1,monthly,106,DE,android,3.9,ads,31175.0,green,0
63651175,2025-07-21,2025-12-24,163,2,20.84,0,8,17.08,0,1,1,monthly,102,ES,ios,5.5,ads,22300.0,yellow,0
52432314,2024-09-20,2025-05-19,467,2,19.28,0,13,18.64,1,1,1,monthly,102,ES,ios,4.6,organic,23905.0,blue,0
93648586,2025-08-15,2025-09-28,138,2,22.09,0,7,11.57,0,0,0,annual,105,DE,web,5.5,organic,,green,1
32646021,2025-03-29,2025-05-21,277,3,36.54,0,12,19.47,1,1,1,monthly,106,PT,android,5.8,ads,42725.0,blue,1
72371241,2024-01-07,2025-06-06,724,1,12.87,0,12,23.52,0,0,0,annual,102,IT,android,4.7,organic,-999.0,blue,0
41953550,2024-08-08,2025-06-10,510,3,33.53,0,6,12.97,0,0,0,monthly,106,ES,android,4.8,ads,15673.0,green,1
68095107,2024-08-04,2025-07-19,514,1,10.69,0,9,16.11,5,1,0,monthly,102,IT,ios,4.4,referral,21653.0,yellow,0
98424294,2025-02-27,2025-07-23,307,2,17.38,0,5,12.0,1,2,1,annual,102,FR,android,5.9,organic,10820.0,white,0
25170700,2023-09-30,2025-08-26,823,1,11.46,0,6,12.74,0,0,1,monthly,103,ES,ios,3.7,ads,32736.0,red,0
21282532,2023-12-31,2025-12-26,731,2,19.94,0,9,15.27,0,0,1,monthly,106,PT,android,3.3,referral,33528.0,blue,0
86567088,2023-09-26,2025-09-29,827,3,35.61,0,8,24.22,1,0,1,monthly,106,DE,android,3.2,ads,46140.0,red,1
55742204,2023-11-21,2025-07-09,771,2,19.67,0,11,20.24,1,0,1,monthly,104,IT,android,3.7,organic,17180.0,blue,0
33467366,2023-06-26,2025-06-20,919,1,7.55,20,7,18.7,2,0,0,annual,105,ES,web,3.0,organic,,green,0
61952422,2023-02-10,2025-08-19,1055,1,8.08,0,8,11.28,0,0,0,monthly,103,ES,ios,3.8,referral,36689.0,white,0
33723303,2025-10-26,2025-07-14,66,3,33.06,10,8,8.61,3,0,0,annual,102,DE,ios,5.7,organic,10328.0,blue,1
50268621,2023-03-23,2025-12-26,1014,2,23.27,0,9,16.59,1,0,1,monthly,106,DE,android,3.5,referral,35068.0,black,0
90100844,2025-08-30,2025-09-10,123,3,33.77,0,12,22.46,1,0,1,monthly,101,DE,android,5.9,referral,35588.0,black,0
42059333,2023-01-04,2025-09-01,1092,2,20.15,5,10,24.84,0,0,1,monthly,107,IT,android,3.2,referral,30209.0,blue,0
66266567,2025-05-01,2025-05-31,244,1,10.94,0,7,1.0,0,0,0,monthly,106,IT,web,5.9,referral,14061.0,blue,1
92944711,2023-12-26,2025-10-18,736,3,35.01,0,11,29.43,0,0,1,monthly,106,IT,android,3.1,referral,30934.0,black,0
45921722,2024-07-20,2025-11-06,529,2,16.63,0,6,16.0,0,0,1,monthly,104,ES,android,4.7,referral,4613.0,red,0
